gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3909253739	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-12_T18_PM_5186	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.331809	107.01767	707.1						2022-01-12	12	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.194Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253738	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-12_T18_PM_5184	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33189	107.021385	707.1						2022-01-12	12	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.193Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253737	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-12_T18_PM_5185	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33188	107.017928	707.1						2022-01-12	12	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.193Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253736	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-15_T32_PM_5339	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	8	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.466005	106.769338	707.1						2022-03-15	15	3	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.051Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253735	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-12_T18_PM_5182	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.340756	107.02399	707.1						2022-01-12	12	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.193Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253734	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-12_T18_PM_5183	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.335859	107.023769	707.1						2022-01-12	12	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.193Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253733	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-23_T12_AM_5422	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	7	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.269975	107.148466	707.1						2022-03-23	23	3	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.143Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253732	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-23_T12_AM_5421	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.270245	107.148578	707.1						2022-03-23	23	3	2022	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.143Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253731	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-11_T10_PM_5122	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.270041	107.023439	707.1						2022-01-11	11	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.005Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253730	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-11_T10_PM_5121	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.269962	107.023135	707.1						2022-01-11	11	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.005Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253729	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-22_T9_AM_5239	Animalia	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo muticus		SPECIES	Pavo muticus Linnaeus, 1766	Pavo muticus		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.273981	106.951289	707.1						2022-01-22	22	1	2022	2473599	2473599	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:47.050Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253728	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-11_T10_PM_5123	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.270602	107.023352	707.1						2022-01-11	11	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.005Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253727	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-11_T10_PM_5120	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.275386	107.014417	707.1						2022-01-11	11	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.002Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253726	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T17_AM_5157	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33387	106.951885	707.1						2022-01-14	14	1	2022	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:46.963Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253725	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T17_AM_5158	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.333841	106.952197	707.1						2022-01-14	14	1	2022	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:46.963Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253724	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2021-12-25_T3_PM_5058	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.155439	107.0134	707.1						2021-12-25	25	12	2021	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.914Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253723	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-15_T32_PM_5340	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	9	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.465994	106.769623	707.1						2022-03-15	15	3	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.050Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253722	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T17_AM_5159	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.332545	106.956417	707.1						2022-01-14	14	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:46.963Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253721	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-2-13_T2_PM_5259	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.14742	106.951774	707.1						2022-02-13	13	2	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:47.142Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253720	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-23_T36_PM_5251	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	Macaca fascicularis		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.462652	107.015531	707.1						2022-01-23	23	1	2022	2436603	2436603	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253719	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-2-12_T6_PM_5273	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	7	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.214168	107.022793	707.1						2022-02-12	12	2	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.141Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253718	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-13_T30_PM_5370	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus germaini		SPECIES	Trachypithecus germaini (A.Milne-Edwards, 1877)	Trachypithecus germaini		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45792	106.639385	707.1						2022-03-13	13	3	2022	4267065	4267065	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:47.049Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253717	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T18_AM_5198	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.341016	107.0231	707.1						2022-01-14	14	1	2022	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253716	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T18_AM_5199	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.341126	107.021639	707.1						2022-01-14	14	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253715	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-3-13_T30_PM_5371	Animalia	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo muticus		SPECIES	Pavo muticus Linnaeus, 1766	Pavo muticus		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45793	106.642164	707.1						2022-03-13	13	3	2022	2473599	2473599	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:47.049Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253714	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T18_AM_5196	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.332014	107.015695	707.1						2022-01-14	14	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253713	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T18_AM_5197	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	8	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.339266	107.02385	707.1						2022-01-14	14	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253712	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T18_AM_5195	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33588	107.014759	707.1						2022-01-14	14	1	2022	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.913Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253711	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-13_T10_AM_5132	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.278285	107.023401	707.1						2022-01-13	13	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.102Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253710	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2021-12-26_T7_AM_5066	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.208843	107.076408	707.1						2021-12-26	26	12	2021	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:47.191Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253709	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T17_AM_5160	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.332545	106.956417	707.1						2022-01-14	14	1	2022	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:46.962Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253708	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-14_T17_AM_5161	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.337116	106.961839	707.1						2022-01-14	14	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:46.962Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253707	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-13_T10_AM_5133	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.278285	107.023401	707.1						2022-01-13	13	1	2022	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.101Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253706	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-13_T10_AM_5134	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.270285	107.02346	707.1						2022-01-13	13	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.101Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253705	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-13_T10_AM_5135	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.270104	107.023486	707.1						2022-01-13	13	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:47.101Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253704	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-21_T5_PM_5216	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	30	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.209748	106.951366	707.1						2022-01-21	21	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:47.141Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253703	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2021-12-24_T7_PM_5063	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	6	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.211662	107.084839	707.1						2021-12-24	24	12	2021	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.912Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253702	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-21_T5_PM_5215	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.214034	106.951168	707.1						2022-01-21	21	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:47.141Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253701	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-1-21_T5_PM_5214	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.217994	106.954928	707.1						2022-01-21	21	1	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:47.141Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253700	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-5-04_T2_PM_5497	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.155385	106.959238	707.1						2022-05-04	4	5	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Noeun Bunthenh			2025-10-08T02:31:47.100Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253699	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-4-25_T15_AM_5463	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.338709	106.83562	707.1						2022-04-25	25	4	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.100Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3909253698	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2022_2022-4-25_T15_AM_5462	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.333317	106.83355	707.1						2022-04-25	25	4	2022	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:47.100Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
